Region,kommune,valgsted_navn,bogstavbetegnelse,kandidat_navn,parti,stemmer
,Frederikshavn,16. Præstbro,Ø,"Helene Rée, Thisted",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Jan Jensen, Aalborg",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Bo Fink, Sundby, Mors",Enhedslisten - De Rød-Grønne,1
,Frederikshavn,16. Præstbro,Ø,"Søren Bruun Jensen, Aalborg Øst",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Jan Rosenkrantz, Hjørring",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Kristina Gammelgård-Larsen, Aalb.",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Anders Lundkvist, Klarup",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Aage Olsen, Voersaa",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Povl-Erik Andersen, Ålbæk",Enhedslisten - De Rød-Grønne,1
,Frederikshavn,16. Præstbro,Ø,"Cæcilie Lyndgaard Andersen, Nørres",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Anders Geisler Møller, Aalborg Øst",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Allan Kjær Nielsen, Hjallerup",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Oskar Hvelplund, Aalborg",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Kent Broe Goldschmidt, Mariagf. Ko",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Shilan A. Sadek, Aalborg",Enhedslisten - De Rød-Grønne,1
,Frederikshavn,16. Præstbro,Ø,"Anja Lundtoft Thomsen, Aalborg",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Miguel J. Valentine, Mariagerf. Ko",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Gitte Thomsen, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Andreas Hauervig, Støvring",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Finn Grøn Nielsen, Skørping",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Bitt Juul Jensen, Skørping",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Jens Otto Madsen, Thisted",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Frederik Bøgh Bisgaard, Aalb.Øst",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Hans H. L. Jensen, Hjørring",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Inger Frølner, Sæby",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Peter Jensen, Frederikshavn",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Safet Bralic, Frederikshavn",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Line Boye Danielsen, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,A,Listestemmer,Socialdemokratiet,32
,Frederikshavn,17. Thorshøj,A,"Ulla Astman, Gistrup",Socialdemokratiet,90
,Frederikshavn,17. Thorshøj,A,"Vagn Nørgaard, Thisted",Socialdemokratiet,2
,Frederikshavn,17. Thorshøj,A,"Mogens Nørgård, Aabybro",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Tina Juul Kjellberg, Ålbæk",Socialdemokratiet,7
,Frederikshavn,17. Thorshøj,A,"Thomas Hav, Nørresundby",Socialdemokratiet,2
,Frederikshavn,17. Thorshøj,A,"Pernille Buhelt, Hjørring",Socialdemokratiet,6
,Frederikshavn,17. Thorshøj,A,"Medzait Ljatifi, Støvring",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Heidi Linnemann Prehn, Aalborg",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Lis Mancini, Hadsund",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Mie Nielsen, Nykøbing Mors",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Jette Ramskov, Brønderslev",Socialdemokratiet,1
,Frederikshavn,17. Thorshøj,A,"Arne Nielsen, Nørresundby",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Jørgen Rørbæk Henriksen, Sæby",Socialdemokratiet,25
,Frederikshavn,17. Thorshøj,A,"Hanne Majbritt Nielsen, Vestbjerg",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Morten Skaanning, Sindal",Socialdemokratiet,2
,Frederikshavn,17. Thorshøj,A,"Bente Bang, Vestervig",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Mogens Ove Madsen, Aars",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Poul Erik Andreasen, Dronninglund",Socialdemokratiet,3
,Frederikshavn,17. Thorshøj,A,"Kurt Toft, Aalborg",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Peter Christensen, Aalborg",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Henrik Ringbæk Madsen, Hobro",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Ejner Guldager Nielsen, Skagen",Socialdemokratiet,3
,Frederikshavn,17. Thorshøj,A,"Jørgen Hansen, Gandrup",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Asger Andersen, Nibe",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Bent-Ole Pedersen, Svenstrup, Aalb",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Kim Levisen, Brovst",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Bent Sigaard, Hals",Socialdemokratiet,1
,Frederikshavn,17. Thorshøj,A,"Inge Pedersen, Vadum",Socialdemokratiet,1
,Frederikshavn,17. Thorshøj,A,"Susanne Talbot, Storvorde",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Allan Rank, Bælum",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Vagn Flink, Hobro",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,B,Listestemmer,Radikale Venstre,4
,Frederikshavn,17. Thorshøj,B,"Ninni Lodahl Gjessing, Vest.H.Kom",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Kjeld Lundager Jørgensen, Reb.kom",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Louise Lundbeck Krog, Aalborg",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Gustav Sieg Sørensen, Thisted Komm",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Thorsteinn Arnason, Vester Hassing",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Jesper Hansen, Jammerbugt Kommune",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Keld Kollerup Kvist, Aalborg Kommu",Radikale Venstre,1
,Frederikshavn,17. Thorshøj,B,"Jørgen Hein, Aalborg",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Marianne Bøgedal Etheridge, Sæby",Radikale Venstre,1
,Frederikshavn,17. Thorshøj,B,"Lis Skaanning, Hjørring Kommune",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Bent Jørgensen, Aalborg",Radikale Venstre,1
,Frederikshavn,17. Thorshøj,B,"Michael Portefée P. Lex, Reb. Komm",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Christian Stavad, Frederikshavn",Radikale Venstre,1
,Frederikshavn,17. Thorshøj,B,"Erling Ramme Nielsen, Klarup",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Peter Carstensen, Mariagerfj. Komm",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Karina Kroustrup, Aalborg",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Børge V. Madsen, Morsø Kommune",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,C,Listestemmer,Det Konservative Folkeparti,3
,Frederikshavn,17. Thorshøj,C,"Per Larsen, Hjørring",Det Konservative Folkeparti,3
,Frederikshavn,17. Thorshøj,C,"Kirsten Moesgaard, Vesth. Kommune",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Vibeke Gamst, Aalborg",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Christen Overgaard, Hurup, Thy",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Søren Brink, Aabybro",Det Konservative Folkeparti,1
,Frederikshavn,17. Thorshøj,C,"Villy Møller, Frederikshavn",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Christian Johnson, Mariagerf. Komm",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Katrine Hovaldt Krog Madsen,Reb.ko",Det Konservative Folkeparti,1
,Frederikshavn,17. Thorshøj,C,"Rasmus Rodenberg Pedersen, Aalborg",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Berit Engholm Pedersen, Aalborg",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Steen Jørgensen, Frederikshavn",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Karsten Elkjær, Mariagerfjord Komm",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Troels D. Nørmølle, Hjørring",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"O. Høegh-Guldberg, Hadsund",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Bjarne Villadsen, Rebild Kommune",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Gry Tange, Aalborg SV",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Lene Gram Skjoldager, Hjørring",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Martin Jørgensen, Morsø Kommune",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,F,Listestemmer,SF - Socialistisk Folkeparti,5
,Frederikshavn,17. Thorshøj,F,"Bente Lauridsen, Thisted",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Lene Linnemann, Aalborg Kommune",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Peder Larsen, Mariagerfjord Kommun",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Mathias Caland, Frederikshavn Komm",SF - Socialistisk Folkeparti,8
,Frederikshavn,17. Thorshøj,F,"Jørgen Grøn, Vesthimmerlands Komm.",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Berit Byg, Vesthimmerlands Kommune",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Anders Hind, Hals",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Mads Guldhammer,Jammerbugt Kommune",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Arne Hansen, Frederikshavn",SF - Socialistisk Folkeparti,4
,Frederikshavn,17. Thorshøj,F,"Grete Bonde, Hjørring Kommune",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Christian Johansen, Assens, Mariag",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Allan Norré Pedersen, Aalborg",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Peter W. Svendsen, Staun",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Jørgen E. Jensen, Aalborg",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,I,Listestemmer,Liberal Alliance,1
,Frederikshavn,17. Thorshøj,I,"Agnethe Benedikt Mørch, Aalborg",Liberal Alliance,3
,Frederikshavn,17. Thorshøj,I,"Birgitte Borup Andersen, Hobro",Liberal Alliance,1
,Frederikshavn,17. Thorshøj,I,"Sten Bach, Frederikshavn",Liberal Alliance,3
,Frederikshavn,17. Thorshøj,I,"Anne Marie Nymark Jensen, Aars",Liberal Alliance,0
,Frederikshavn,17. Thorshøj,I,"Bo Ritterbusch, Hadsund",Liberal Alliance,3
,Frederikshavn,17. Thorshøj,I,"Lise Therkelsen, Vodskov",Liberal Alliance,0
,Frederikshavn,17. Thorshøj,I,"Jens Christian Vangsgaard, Bed.Thy",Liberal Alliance,0
,Frederikshavn,17. Thorshøj,I,"Henrik Viholm, Aalborg",Liberal Alliance,0
,Frederikshavn,17. Thorshøj,K,Listestemmer,Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,K,"Inger Ottesen, Ingstrup",Kristendemokraterne,2
,Frederikshavn,17. Thorshøj,K,"Peter Øhrstrøm, Vestbjerg",Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,K,"Mogens Graversen, Bedsted, Thy",Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,K,"Henning Feldtmose, Strandby",Kristendemokraterne,2
,Frederikshavn,17. Thorshøj,K,"David Jakobsen, Mariager",Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,K,"Ruth Tidemand Nielsen, Hjørring",Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,K,"Villy Jørgensen, Vilsted",Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,N,Listestemmer,Danskernes Parti - De Nationale,0
,Frederikshavn,17. Thorshøj,N,Morten Borup,Danskernes Parti - De Nationale,1
,Frederikshavn,17. Thorshøj,O,Listestemmer,Dansk Folkeparti,29
,Frederikshavn,17. Thorshøj,O,Rikke Karlsson,Dansk Folkeparti,10
,Frederikshavn,17. Thorshøj,O,Kristoffer Hjort Storm,Dansk Folkeparti,4
,Frederikshavn,17. Thorshøj,O,Tommy Eggers,Dansk Folkeparti,1
,Frederikshavn,17. Thorshøj,O,Vivi Jensen,Dansk Folkeparti,2
,Frederikshavn,17. Thorshøj,O,Annette Vahlgreen,Dansk Folkeparti,4
,Frederikshavn,17. Thorshøj,O,Karina Christensen,Dansk Folkeparti,1
,Frederikshavn,17. Thorshøj,O,Gert Ingolf Johansen,Dansk Folkeparti,2
,Frederikshavn,17. Thorshøj,O,Meiner Nørgaard,Dansk Folkeparti,0
,Frederikshavn,17. Thorshøj,O,Peter Sørensen,Dansk Folkeparti,2
,Frederikshavn,17. Thorshøj,O,Trine Olesen,Dansk Folkeparti,1
,Frederikshavn,17. Thorshøj,O,Tommy Degn,Dansk Folkeparti,1
,Frederikshavn,17. Thorshøj,O,Ida Stabell,Dansk Folkeparti,1
,Frederikshavn,17. Thorshøj,O,Jess Kristensen,Dansk Folkeparti,0
,Frederikshavn,17. Thorshøj,O,Carsten Normann Munk,Dansk Folkeparti,0
,Frederikshavn,17. Thorshøj,O,Jørgen Svenstrup,Dansk Folkeparti,0
,Frederikshavn,17. Thorshøj,O,Hanne Bøgsted,Dansk Folkeparti,14
,Frederikshavn,17. Thorshøj,R,Listestemmer,Kommunistisk Parti i Danmark,0
,Frederikshavn,17. Thorshøj,R,"Brian Olsen, Vesthimmerlands Komm.",Kommunistisk Parti i Danmark,0
,Frederikshavn,17. Thorshøj,R,"Emil Olsen, Vesthimmerlands Komm.",Kommunistisk Parti i Danmark,0
,Frederikshavn,17. Thorshøj,V,Listestemmer,Venstre - Danmarks Liberale Parti,32
,Frederikshavn,17. Thorshøj,V,"Jess V. Laursen, Mariagerfjord kom",Venstre - Danmarks Liberale Parti,11
,Frederikshavn,17. Thorshøj,V,"Martin Bech, Brønderslev Kommune",Venstre - Danmarks Liberale Parti,3
,Frederikshavn,17. Thorshøj,V,"Allan Jensen, Rebild Kommune",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Anny Winther, Rebild Kommune",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Asta Skaksen, Dronninglund",Venstre - Danmarks Liberale Parti,2
,Frederikshavn,17. Thorshøj,V,"Bente Koch, Aalborg Kommune",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Elsebeth Nielsen, Thisted Kommune",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Erik Harbo Larsen, Thisted Kommune",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Gunhild Olesen Møller, Morsø Kom.",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Henrik Buchhave, Frederikshavn Kom",Venstre - Danmarks Liberale Parti,56
,Frederikshavn,17. Thorshøj,V,"Henrik Harder, Blokhus",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Henrik Munkholt, Jammerbugt Kommun",Venstre - Danmarks Liberale Parti,1
,Frederikshavn,17. Thorshøj,V,"Jens Arne Hedegaard, Brønderslev K",Venstre - Danmarks Liberale Parti,1
,Frederikshavn,17. Thorshøj,V,"Karen Serup, Thisted Kommune",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Kristian Andersen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,1
,Frederikshavn,17. Thorshøj,V,"Lars Kringelholt, Frederikshavn Ko",Venstre - Danmarks Liberale Parti,4
,Frederikshavn,17. Thorshøj,V,"Lasse Madsen, Mariagerfjord Kommun",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Lone Riisgaard-Jensen, Vesthim.Kom",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Lone Sondrup, Mariagerfjord Kommun",Venstre - Danmarks Liberale Parti,3
,Frederikshavn,17. Thorshøj,V,"Mads Thomsen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Mike Bing Grunnet, Aalborg Kommune",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Mona Jensen, Vesthimmerlands Kommu",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Morten A. Petersen,Hjørring Kommun",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Morten Bjerg Jakobsen, Hjørring Ko",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Niklas Milthers, Aalborg Kommune",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Ole B. Sørensen, Vesthimmerlands K",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Ole Nør Pedersen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Otto Kjær Larsen, Jammerbugt Kommu",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Per Harfeld, Hjørring Kommune",Venstre - Danmarks Liberale Parti,1
,Frederikshavn,17. Thorshøj,V,"Per Nilsson, Frederikshavn Kommune",Venstre - Danmarks Liberale Parti,4
,Frederikshavn,17. Thorshøj,V,"Peter Therkildsen, Morsø Kommune",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Pia Karlsen, Frederikshavn Kommune",Venstre - Danmarks Liberale Parti,9
,Frederikshavn,17. Thorshøj,V,"Rasmus Lykke Jensen, Frederiksh. K",Venstre - Danmarks Liberale Parti,1
,Frederikshavn,17. Thorshøj,V,"Simon Linde, Mariagerfjord Kommune",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Svend Erik Jensen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Svend Heiselberg, Hanstholm",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,V,"Willy Bjerregaard, Hjørring Kommun",Venstre - Danmarks Liberale Parti,0
,Frederikshavn,17. Thorshøj,Ø,Listestemmer,Enhedslisten - De Rød-Grønne,8
,Frederikshavn,17. Thorshøj,Ø,"Susanne Flydtkjær, Aalborg",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Lis Jensen, Rødhus",Enhedslisten - De Rød-Grønne,1
,Frederikshavn,17. Thorshøj,Ø,"Bjarne Mørch Larsen, Hjørring",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Helene Rée, Thisted",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Jan Jensen, Aalborg",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Bo Fink, Sundby, Mors",Enhedslisten - De Rød-Grønne,2
,Frederikshavn,17. Thorshøj,Ø,"Søren Bruun Jensen, Aalborg Øst",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Jan Rosenkrantz, Hjørring",Enhedslisten - De Rød-Grønne,1
,Frederikshavn,17. Thorshøj,Ø,"Kristina Gammelgård-Larsen, Aalb.",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Anders Lundkvist, Klarup",Enhedslisten - De Rød-Grønne,1
,Frederikshavn,17. Thorshøj,Ø,"Aage Olsen, Voersaa",Enhedslisten - De Rød-Grønne,1
,Frederikshavn,17. Thorshøj,Ø,"Povl-Erik Andersen, Ålbæk",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Cæcilie Lyndgaard Andersen, Nørres",Enhedslisten - De Rød-Grønne,1
,Frederikshavn,17. Thorshøj,Ø,"Anders Geisler Møller, Aalborg Øst",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Allan Kjær Nielsen, Hjallerup",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Oskar Hvelplund, Aalborg",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Kent Broe Goldschmidt, Mariagf. Ko",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Shilan A. Sadek, Aalborg",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Anja Lundtoft Thomsen, Aalborg",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Miguel J. Valentine, Mariagerf. Ko",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Gitte Thomsen, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Andreas Hauervig, Støvring",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Finn Grøn Nielsen, Skørping",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Bitt Juul Jensen, Skørping",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Jens Otto Madsen, Thisted",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Frederik Bøgh Bisgaard, Aalb.Øst",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Hans H. L. Jensen, Hjørring",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Inger Frølner, Sæby",Enhedslisten - De Rød-Grønne,1
,Frederikshavn,17. Thorshøj,Ø,"Peter Jensen, Frederikshavn",Enhedslisten - De Rød-Grønne,3
,Frederikshavn,17. Thorshøj,Ø,"Safet Bralic, Frederikshavn",Enhedslisten - De Rød-Grønne,1
,Frederikshavn,17. Thorshøj,Ø,"Line Boye Danielsen, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,18. Understed,A,Listestemmer,Socialdemokratiet,24
,Frederikshavn,18. Understed,A,"Ulla Astman, Gistrup",Socialdemokratiet,62
,Frederikshavn,18. Understed,A,"Vagn Nørgaard, Thisted",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Mogens Nørgård, Aabybro",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Tina Juul Kjellberg, Ålbæk",Socialdemokratiet,7
,Frederikshavn,18. Understed,A,"Thomas Hav, Nørresundby",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Pernille Buhelt, Hjørring",Socialdemokratiet,1
,Frederikshavn,18. Understed,A,"Medzait Ljatifi, Støvring",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Heidi Linnemann Prehn, Aalborg",Socialdemokratiet,2
,Frederikshavn,18. Understed,A,"Lis Mancini, Hadsund",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Mie Nielsen, Nykøbing Mors",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Jette Ramskov, Brønderslev",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Arne Nielsen, Nørresundby",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Jørgen Rørbæk Henriksen, Sæby",Socialdemokratiet,34
,Frederikshavn,18. Understed,A,"Hanne Majbritt Nielsen, Vestbjerg",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Morten Skaanning, Sindal",Socialdemokratiet,2
,Frederikshavn,18. Understed,A,"Bente Bang, Vestervig",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Mogens Ove Madsen, Aars",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Poul Erik Andreasen, Dronninglund",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Kurt Toft, Aalborg",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Peter Christensen, Aalborg",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Henrik Ringbæk Madsen, Hobro",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Ejner Guldager Nielsen, Skagen",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Jørgen Hansen, Gandrup",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Asger Andersen, Nibe",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Bent-Ole Pedersen, Svenstrup, Aalb",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Kim Levisen, Brovst",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Bent Sigaard, Hals",Socialdemokratiet,0
,Frederikshavn,18. Understed,A,"Inge Pedersen, Vadum",Socialdemokratiet,2
,Frederikshavn,18. Understed,A,"Susanne Talbot, Storvorde",Socialdemokratiet,0
