Region,kommune,valgsted_navn,bogstavbetegnelse,kandidat_navn,parti,stemmer
,Frederikshavn,16. Præstbro,Ø,"Grete Lyngklip Kjeldgaard, Thisted",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Nicolai L. Sejrup, Aalborg",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Louise Bilde Hvelplund, Lønstrup",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Kirsten Strandgaard, Skinnerup",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Per Clausen, Aalborg",Enhedslisten - De Rød-Grønne,3
,Frederikshavn,16. Præstbro,Ø,"Dorthe Wienberg, Valsgård",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Jan K. Højen, Kaas",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Ole Bruun, Asaa",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Sarah Lyngklip Kjeldgaard, Aalborg",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Per Værum Mikkelsen, Hadsund",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Nan Toftdal Lund, Brønderslev",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Johnnie Porsgaard, Voerså",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Emilie Søndergaard, Rebild",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Jørgen Olsson, Blokhus",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Moses Salomonsen, Aalborg Øst",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Louise Smith Jensen, Biersted",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Allan Kjær Nielsen, Dronninglund",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Tina Lønstrup, Brovst",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Michael Riber Jørgensen, Thisted",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Bent Skovgaard Olsen, Skørping",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Niels Jensen, Bælum",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Julle Møller, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Michael Levisen Nielsen, Sejlflod",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Christina Salling, Aalborg",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Ida Skov, Frederikshavn",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Cæcilie Andersen, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Ø,"Zeinab Ali, Langholt",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,16. Præstbro,Å,Listestemmer,Alternativet,2
,Frederikshavn,16. Præstbro,Å,"Louise Ursell-Smith,Jammerb. Kom.",Alternativet,1
,Frederikshavn,16. Præstbro,Å,"Per Alstrup, Rebild Kommune",Alternativet,1
,Frederikshavn,16. Præstbro,Å,"Christian Johnson, Mariagerfj.Kom.",Alternativet,0
,Frederikshavn,16. Præstbro,Å,"Mette Wulff, Aalborg Kommune",Alternativet,0
,Frederikshavn,16. Præstbro,Å,"Gustav Sieg Sørensen, Thisted Kom.",Alternativet,0
,Frederikshavn,17. Thorshøj,A,Listestemmer,Socialdemokratiet,57
,Frederikshavn,17. Thorshøj,A,"Ulla Astman, Gistrup",Socialdemokratiet,84
,Frederikshavn,17. Thorshøj,A,"Mogens Nørgård, Aabybro",Socialdemokratiet,1
,Frederikshavn,17. Thorshøj,A,"Tina Juul Kjellberg, Frederikshavn",Socialdemokratiet,9
,Frederikshavn,17. Thorshøj,A,"Pernille Buhelt, Hjørring",Socialdemokratiet,1
,Frederikshavn,17. Thorshøj,A,"Thomas Hav, Nørresundby",Socialdemokratiet,2
,Frederikshavn,17. Thorshøj,A,"Malene Busk, Aalborg",Socialdemokratiet,3
,Frederikshavn,17. Thorshøj,A,"Hanne Korsgaard, Thisted",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Mogens Ove Madsen, Vesthimmerland",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Pia Ravnsbæk Bjærge, Hobro",Socialdemokratiet,1
,Frederikshavn,17. Thorshøj,A,"Arne Nielsen, Aalborg",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Jette Ramskov, Brønderslev",Socialdemokratiet,2
,Frederikshavn,17. Thorshøj,A,"Jørgen Rørbæk Henriksen, Sæby",Socialdemokratiet,24
,Frederikshavn,17. Thorshøj,A,"Svend Bjørnager, Lønstrup",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Jørgen Hansen, Gandrup",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Jette Keller, Aalborg",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Lauge Larsen, Morsø",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Medzait Ljatifi, Støvring",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Lis Mancini, Hadsund",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Hans Jakob Jensen, Vejgård",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Karina Kirkegaard, Dronninglund",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Ejner Guldager Nielsen, Skagen",Socialdemokratiet,2
,Frederikshavn,17. Thorshøj,A,"Niels Kirkholm, Hjørring",Socialdemokratiet,2
,Frederikshavn,17. Thorshøj,A,"Narcis George Matache, Aalborg",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Jørgen Behrentzs, Aalborg",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Bente Bang, Agger",Socialdemokratiet,1
,Frederikshavn,17. Thorshøj,A,"Vagn Flink, Nørager",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Ivan Astrup Girsel, Mariagerfjord",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Niels Martin Sunesen, Aalborg",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,A,"Ole Stavad, Jammerbugt",Socialdemokratiet,7
,Frederikshavn,17. Thorshøj,A,"Allan Milton Kristensen, Nibe",Socialdemokratiet,0
,Frederikshavn,17. Thorshøj,B,Listestemmer,Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Gitte Lopdrup, Vesthimmerlands Kom",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Jørgen Hein, Aalborg Kommune",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Thorsteinn Árnason, Aalborg Komm.",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Frede Hansen, Brønderslev Kommune",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Lene Bjørn Sørensen, Hjørring Kom.",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Per Trinderup Dalgaard, Rebild Kom",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Hans Jørgen Nygaard, Frh. Kommune",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Sonja Hejselbæk, Jammerbugt Kom.",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Søren Dolmer, Vesthimmerlands Kom.",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Kurt Thinggaard, Morsø Kommune",Radikale Venstre,1
,Frederikshavn,17. Thorshøj,B,"Knud Christensen, Rebild Kommune",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Hugo G. Andreasen, Frh. Kommune",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Mille Gunnergaard, Hjørring Komm.",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Rasmus Nielsen, Aalborg Kommune",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Keld Kollerup Kvist, Aalborg Kom.",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"M. Mulle Jensen, Aalborg Kommune",Radikale Venstre,1
,Frederikshavn,17. Thorshøj,B,"Trine Bjerg, Jammerbugt Kommune",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Casper Hedegaard, Mariagerf. Kom.",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Malene Roswalld Portefée Lex, Aalb",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,B,"Michael Portefée P. Lex, Rebild K",Radikale Venstre,0
,Frederikshavn,17. Thorshøj,C,Listestemmer,Det Konservative Folkeparti,2
,Frederikshavn,17. Thorshøj,C,"Per Larsen, Hjørring",Det Konservative Folkeparti,13
,Frederikshavn,17. Thorshøj,C,"Pia Buus Pinstrup, Vesthimmerland",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Vibeke Gamst, Aalborg",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Tage Leegaard, Snedsted",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Lene Aalestrup, Støvring",Det Konservative Folkeparti,1
,Frederikshavn,17. Thorshøj,C,"Peter E. Nielsen, Ålbæk",Det Konservative Folkeparti,1
,Frederikshavn,17. Thorshøj,C,"Martin Jørgensen, Erslev",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Jens-Henrik Kirk, Mariager",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Berit Engholm Pedersen, Brovst",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Jette Schiønning Aasholm, Br.slev.",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Karsten Skov Petersen, Læsø",Det Konservative Folkeparti,1
,Frederikshavn,17. Thorshøj,C,"Katharina Fræer Grundholm, Aalborg",Det Konservative Folkeparti,2
,Frederikshavn,17. Thorshøj,C,"Per Møller, Hjørring",Det Konservative Folkeparti,2
,Frederikshavn,17. Thorshøj,C,"Lotte Nielsen, Aalborg",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Morten Thiessen, Aalborg",Det Konservative Folkeparti,1
,Frederikshavn,17. Thorshøj,C,"Karsten Elkjær, Hadsund",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Steen Jørgensen, Frederikshavn",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Michael Klitgaard Mikkelsen, Vejg.",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Gry Tange, Skørping",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Kasper Buus, Aabybro",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Morten George, Aalborg",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Flemming Knudsen, Skørping",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Chr. Strier Nyholm Jacobsen, Aalb.",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Alex Klein, Thisted",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Bent Linné, Jammerbugt",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Jonas Søby, Vejgård",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Kim Hornbech, Rørbæk",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Jørgen Ravn Christensen, Gjøl",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,C,"Michael Peter Hansen, Brønderslev",Det Konservative Folkeparti,0
,Frederikshavn,17. Thorshøj,D,Listestemmer,Nye Borgerlige,1
,Frederikshavn,17. Thorshøj,D,"Erling Pedersen-Bach, Rebild Komm.",Nye Borgerlige,0
,Frederikshavn,17. Thorshøj,D,"John Hammer, Jammerbugt Kommune",Nye Borgerlige,0
,Frederikshavn,17. Thorshøj,D,"Tommy Grods, Hjørring Kommune",Nye Borgerlige,0
,Frederikshavn,17. Thorshøj,D,"Frederik Meyer Johannesen, Hj.Kom.",Nye Borgerlige,0
,Frederikshavn,17. Thorshøj,D,"Jesper Riis Hansen, Jammerbugt Kom",Nye Borgerlige,0
,Frederikshavn,17. Thorshøj,D,"Jens Chr. Vangsgård, Bedsted",Nye Borgerlige,0
,Frederikshavn,17. Thorshøj,D,"Henning Lyk, Skagen",Nye Borgerlige,0
,Frederikshavn,17. Thorshøj,D,"Rikke Pedersen, Nibe",Nye Borgerlige,0
,Frederikshavn,17. Thorshøj,D,"Poul E. Bundgaard, Sæby",Nye Borgerlige,2
,Frederikshavn,17. Thorshøj,D,"Birthe Rugholm, Frederikshavn",Nye Borgerlige,0
,Frederikshavn,17. Thorshøj,D,"Frode Larsen, Vrå",Nye Borgerlige,0
,Frederikshavn,17. Thorshøj,D,"Betty Steglich-Petersen, Fr.havn.",Nye Borgerlige,5
,Frederikshavn,17. Thorshøj,E,Listestemmer,Retsforbundet,0
,Frederikshavn,17. Thorshøj,E,"Martin Sørensen, Ranum",Retsforbundet,0
,Frederikshavn,17. Thorshøj,E,"Christian Jørgensen, Frederikshavn",Retsforbundet,0
,Frederikshavn,17. Thorshøj,E,"Birgit Skovmand, Støvring",Retsforbundet,0
,Frederikshavn,17. Thorshøj,F,Listestemmer,SF - Socialistisk Folkeparti,3
,Frederikshavn,17. Thorshøj,F,"Lene Linnemann, Aalborg Kommune",SF - Socialistisk Folkeparti,1
,Frederikshavn,17. Thorshøj,F,"Ove Albrektsen, Jammerbugt Kommune",SF - Socialistisk Folkeparti,1
,Frederikshavn,17. Thorshøj,F,"Erik Holm, Thisted Kommune",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Thorkil Olesen, Thisted Kommune",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Janni Platz Sthyr, Mariagerf. Kom.",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Jørgen Grøn, Vesthimmerlands Kom.",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Jimmi Kruse Sørensen, Hjørring Kom",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Aino Charlotte Linkhorst, Frh.Kom.",SF - Socialistisk Folkeparti,6
,Frederikshavn,17. Thorshøj,F,"Thomas Krog, Brønderslev Kommune",SF - Socialistisk Folkeparti,1
,Frederikshavn,17. Thorshøj,F,"Anders Hind, Aalborg Kommune",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Frank Østergaard, Jammerbugt Kom.",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Peder Larsen, Mariagerfjord Kom.",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Arthur Corneliussen, Br.slev Komm",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Mathias Caland, Rebild Kommune",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,F,"Lasse Hjorthøj, Aalborg Kommune",SF - Socialistisk Folkeparti,0
,Frederikshavn,17. Thorshøj,G,Listestemmer,Social Fælles Liste,0
,Frederikshavn,17. Thorshøj,G,"Anne-Dorte Krog, Vodskov",Social Fælles Liste,0
,Frederikshavn,17. Thorshøj,G,"Christina Winther, Ulsted",Social Fælles Liste,1
,Frederikshavn,17. Thorshøj,G,"Asbjørn Grepperud Krog, Aalborg",Social Fælles Liste,0
,Frederikshavn,17. Thorshøj,G,"Ole Ankjær Klavsen, Vester Hassing",Social Fælles Liste,0
,Frederikshavn,17. Thorshøj,G,"Poul Erik Lyngdorf, Hals",Social Fælles Liste,0
,Frederikshavn,17. Thorshøj,G,"Andreas B. L. Eriksen, Aalborg",Social Fælles Liste,0
,Frederikshavn,17. Thorshøj,G,"Kurt Frederiksen, Aalborg",Social Fælles Liste,0
,Frederikshavn,17. Thorshøj,G,"Susanne Jonstrup, Nørresundby",Social Fælles Liste,0
,Frederikshavn,17. Thorshøj,G,"Lisbeth Yvonne Bergman, Aalborg",Social Fælles Liste,0
,Frederikshavn,17. Thorshøj,I,Listestemmer,Liberal Alliance,2
,Frederikshavn,17. Thorshøj,I,Agnethe Benedikt Mørch,Liberal Alliance,0
,Frederikshavn,17. Thorshøj,I,Martin K. Madsen,Liberal Alliance,0
,Frederikshavn,17. Thorshøj,I,Henrik Viholm,Liberal Alliance,0
,Frederikshavn,17. Thorshøj,I,Klaus Hjulmand,Liberal Alliance,2
,Frederikshavn,17. Thorshøj,I,Bo Ritterbusch,Liberal Alliance,0
,Frederikshavn,17. Thorshøj,I,Claus Hermansen,Liberal Alliance,0
,Frederikshavn,17. Thorshøj,I,Johnas Knudsen,Liberal Alliance,0
,Frederikshavn,17. Thorshøj,I,Jacob Høfler,Liberal Alliance,0
,Frederikshavn,17. Thorshøj,K,Listestemmer,Kristendemokraterne,1
,Frederikshavn,17. Thorshøj,K,Peter Øhrstrøm,Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,K,Piratheep Krishnapalan,Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,K,Inger Ottesen,Kristendemokraterne,1
,Frederikshavn,17. Thorshøj,K,Britta Eckhardt,Kristendemokraterne,5
,Frederikshavn,17. Thorshøj,K,David Jakobsen,Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,K,Henning Feldtmose,Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,K,Maria Bentsen,Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,K,Ruth Tidemand Nielsen,Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,K,Niels Jørgen Lassen,Kristendemokraterne,1
,Frederikshavn,17. Thorshøj,K,Robert Thomsen,Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,K,Jakup Jacobsen,Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,K,Henrik Engelbrechtsen,Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,K,Jimmi Würtz,Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,K,Amanda Abildskov,Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,K,Inge Marie Sonne,Kristendemokraterne,0
,Frederikshavn,17. Thorshøj,N,Listestemmer,Nationalpartiet,0
,Frederikshavn,17. Thorshøj,N,Tamim Parwani,Nationalpartiet,0
,Frederikshavn,17. Thorshøj,O,Listestemmer,Dansk Folkeparti,29
,Frederikshavn,17. Thorshøj,O,Ib Madsen,Dansk Folkeparti,6
,Frederikshavn,17. Thorshøj,O,Erik Høgh-Sørensen,Dansk Folkeparti,2
,Frederikshavn,17. Thorshøj,O,Jamie Voldby Nielsen,Dansk Folkeparti,0
,Frederikshavn,17. Thorshøj,O,Kim Edberg Andersen,Dansk Folkeparti,1
,Frederikshavn,17. Thorshøj,O,Jørgen Hammer Sørensen,Dansk Folkeparti,0
,Frederikshavn,17. Thorshøj,O,Anne Mette Mortensen,Dansk Folkeparti,1
,Frederikshavn,17. Thorshøj,O,Carsten Ullmann Andersen,Dansk Folkeparti,1
,Frederikshavn,17. Thorshøj,O,Per Hyldig,Dansk Folkeparti,1
,Frederikshavn,17. Thorshøj,O,Peter Sørensen,Dansk Folkeparti,0
,Frederikshavn,17. Thorshøj,O,Carsten Sørensen,Dansk Folkeparti,1
,Frederikshavn,17. Thorshøj,O,Peter Rasmussen,Dansk Folkeparti,0
,Frederikshavn,17. Thorshøj,O,Else Christensen,Dansk Folkeparti,0
,Frederikshavn,17. Thorshøj,O,Kasper Lau,Dansk Folkeparti,9
,Frederikshavn,17. Thorshøj,R,Listestemmer,Kommunisterne,0
,Frederikshavn,17. Thorshøj,R,"Jonathan Zacho Bruun, Aalborg",Kommunisterne,0
,Frederikshavn,17. Thorshøj,R,"Emil Olsen, Aggersund",Kommunisterne,0
,Frederikshavn,17. Thorshøj,R,"Connie Trudslev, Valsted",Kommunisterne,0
,Frederikshavn,17. Thorshøj,V,Listestemmer,"Venstre, Danmarks Liberale Parti",28
,Frederikshavn,17. Thorshøj,V,"Lone Sondrup, Mariagerfjord","Venstre, Danmarks Liberale Parti",6
,Frederikshavn,17. Thorshøj,V,"Martin Bech, Brønderslev","Venstre, Danmarks Liberale Parti",3
,Frederikshavn,17. Thorshøj,V,"Mads Thomsen, Aalborg","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Henrik Buchhave, Frederikshavn","Venstre, Danmarks Liberale Parti",57
,Frederikshavn,17. Thorshøj,V,"Peter Therkildsen, Morsø","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Svend Bøgh, Dronninglund","Venstre, Danmarks Liberale Parti",1
,Frederikshavn,17. Thorshøj,V,"Per Bisgaard, Vesthimmerland","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Kurt Mikkelsen, Hjørring","Venstre, Danmarks Liberale Parti",1
,Frederikshavn,17. Thorshøj,V,"Erik Harbo Larsen, Thisted","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Otto Kjær Larsen, Jammerbugt","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Anny Winther, Rebild","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Joakim Madsen, Frederikshavn","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Henrik Harder, Aalborg","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Hans Thorup, Nibe","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Bøje Holmsgaard Lundtoft, Jammerb.","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Henrik Brønnum Hvorvarp, Vesthim.","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Svend Erik Trudslev, Brønderslev","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Hans Henrik Paulsen, Rebild","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Kenneth Kolind, Frederikshavn","Venstre, Danmarks Liberale Parti",3
,Frederikshavn,17. Thorshøj,V,"Morten Bjerg Jakobsen, Hjørring","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Gunhild Olesen Møller, Morsø","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Jess V. Laursen, Mariagerfjord","Venstre, Danmarks Liberale Parti",1
,Frederikshavn,17. Thorshøj,V,"Bente Koch, Aalborg","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Maria Scheuer Christensen, Fr.havn","Venstre, Danmarks Liberale Parti",1
,Frederikshavn,17. Thorshøj,V,"Lina Hundebøll Jespersen, Thisted","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Bjarne Lyngø, Hals","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Morten A. Petersen, Hjørring","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Lasse Madsen, Mariagerfjord","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Henrik Munkholt, Jammerbugt","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Mogens Krogh, Mariagerfjord","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Allan Jensen, Rebild","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Mads Arv Lunau, Hobro","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Henning Jensen, Thisted","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Hasel Strange Pedersen, Vesthiml.","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Majbritt Iversen, Brønderslev","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Klaus Thomsen, Hjørring","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Søren Meier Jensen, Aalborg","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Niklas Milthers, Aalborg","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,V,"Sebastian Korsbakke Jensen, Aalb.","Venstre, Danmarks Liberale Parti",0
,Frederikshavn,17. Thorshøj,Ø,Listestemmer,Enhedslisten - De Rød-Grønne,5
,Frederikshavn,17. Thorshøj,Ø,"Susanne Flydtkjær, Aalborg",Enhedslisten - De Rød-Grønne,1
,Frederikshavn,17. Thorshøj,Ø,"Lis Jensen, Rødhus",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Bo Fink, Sundby Mors",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Ditte Marie Gyldenberg Ovesen, Aal",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Poul-Erik Andersen, Ålbæk",Enhedslisten - De Rød-Grønne,1
,Frederikshavn,17. Thorshøj,Ø,"Svend Elming, Vejgård",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Bitt Juul Jensen, Skørping",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Charlotte Sørensen, Mosbjerg",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Torsten Ringgaard, Hobro",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Khadra Farah, Aalborg",Enhedslisten - De Rød-Grønne,1
,Frederikshavn,17. Thorshøj,Ø,"Hans Henrik Loberg Jensen, Hjør.",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Tony Ubbesen, Nykøbing Mors",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Jens Otto Madsen, Thisted",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Aage Olsen, Voerså",Enhedslisten - De Rød-Grønne,0
,Frederikshavn,17. Thorshøj,Ø,"Anna Aaen, Vaarst",Enhedslisten - De Rød-Grønne,1
